,ID_current,found_bccwj_file,found_bccwj_start,wrong,correct_bccwj_file,correct_bccwj_start,match_score,levenshtein
2838,47_bccwj_kurabe_text-ad-simplified,LBj7_00010,13880.0,NaN,NaN,NaN,334.2386527,1.0
2839,48_bccwj_kurabe_text-ad-simplified,LBj6_00011,17730.0,NaN,NaN,NaN,213.2413901,0.0
2840,49_bccwj_kurabe_text-ad-simplified,LBj5_00022,15110.0,NaN,NaN,NaN,291.4946946,0.0
2841,50_bccwj_kurabe_text-ad-simplified,LBj3_00147,82200.0,NaN,NaN,NaN,300.8877525,1.0
2842,51_bccwj_kurabe_text-ad-simplified,LBj9_00111,94070.0,NaN,NaN,NaN,256.6856246,0.0
2843,53_bccwj_kurabe_text-ad-simplified,LBj6_00004,37450.0,NaN,NaN,NaN,315.839895,0.0
2844,54_bccwj_kurabe_text-ad-simplified,LBj6_00004,37930.0,NaN,NaN,NaN,148.1940932,0.0
2845,55_bccwj_kurabe_text-ad-simplified,LBj3_00103,21770.0,NaN,NaN,NaN,167.4516236,1.0
2846,56_bccwj_kurabe_text-ad-simplified,LBj3_00041,45150.0,NaN,NaN,NaN,288.0159471,1.0
2847,57_bccwj_kurabe_text-ad-simplified,LBj2_00073,15460.0,NaN,NaN,NaN,305.284067,0.0
2848,58_bccwj_kurabe_text-ad-simplified,LBj9_00133,20140.0,NaN,NaN,NaN,233.3154271,0.0
2849,59_bccwj_kurabe_text-ad-simplified,LBj4_00013,59400.0,NaN,NaN,NaN,311.605658,1.0
2850,60_bccwj_kurabe_text-ad-simplified,LBj9_00174,49570.0,NaN,NaN,NaN,103.0171719,2.0
2851,61_bccwj_kurabe_text-ad-simplified,LBj2_00046,15240.0,NaN,NaN,NaN,298.728685,0.0
2852,62_bccwj_kurabe_text-ad-simplified,LBj3_00012,7170.0,NaN,NaN,NaN,189.6769236,0.0
2853,64_bccwj_kurabe_text-ad-simplified,LBj5_00020,39190.0,NaN,NaN,NaN,259.910318,1.0
2854,65_bccwj_kurabe_text-ad-simplified,LBj9_00005,62710.0,NaN,NaN,NaN,253.3328026,0.0
2855,66_bccwj_kurabe_text-ad-simplified,LBj7_00004,650.0,NaN,NaN,NaN,261.8755313,1.0
2856,67_bccwj_kurabe_text-ad-simplified,LBj7_00004,75610.0,NaN,NaN,NaN,294.9100114,1.0
2857,68_bccwj_kurabe_text-ad-simplified,LBj1_00010,4270.0,NaN,NaN,NaN,331.8730318,0.0
2858,70_bccwj_kurabe_text-ad-simplified,LBj3_00043,24230.0,NaN,NaN,NaN,295.9151865,1.0
2859,71_bccwj_kurabe_text-ad-simplified,LBj3_00073,51280.0,NaN,NaN,NaN,357.3847964,12.0
2860,72_bccwj_kurabe_text-ad-simplified,LBj2_00016,46270.0,NaN,NaN,NaN,259.3097028,0.0
2861,73_bccwj_kurabe_text-ad-simplified,LBj3_00080,15970.0,NaN,NaN,NaN,365.3062351,0.0
2862,75_bccwj_kurabe_text-ad-simplified,LBj3_00101,12100.0,NaN,NaN,NaN,299.6076795,0.0
2863,76_bccwj_kurabe_text-ad-simplified,LBj3_00101,19490.0,NaN,NaN,NaN,202.0497357,0.0
2864,77_bccwj_kurabe_text-ad-simplified,LBj9_00124,89340.0,NaN,NaN,NaN,249.0633977,0.0
2865,78_bccwj_kurabe_text-ad-simplified,LBj9_00040,9540.0,NaN,NaN,NaN,222.1401468,1.0
2866,79_bccwj_kurabe_text-ad-simplified,LBj9_00119,54640.0,NaN,NaN,NaN,323.4031051,0.0
2867,80_bccwj_kurabe_text-ad-simplified,LBj3_00051,45440.0,NaN,NaN,NaN,232.1628434,0.0
2868,81_bccwj_kurabe_text-ad-simplified,LBj3_00051,48450.0,NaN,NaN,NaN,318.762609,0.0
2869,82_bccwj_kurabe_text-ad-simplified,LBj5_00021,50600.0,NaN,NaN,NaN,223.1158241,1.0
2870,83_bccwj_kurabe_text-ad-simplified,LBj4_00003,63480.0,NaN,NaN,NaN,406.287793,0.0
2871,84_bccwj_kurabe_text-ad-simplified,LBj9_00228,31770.0,NaN,NaN,NaN,320.3203755,1.0
2872,85_bccwj_kurabe_text-ad-simplified,LBj7_00011,100.0,NaN,NaN,NaN,307.5817931,1.0
2873,86_bccwj_kurabe_text-ad-simplified,LBk0_00006,25100.0,NaN,NaN,NaN,381.3464886,0.0
2874,87_bccwj_kurabe_text-ad-simplified,LBk4_00036,41410.0,NaN,NaN,NaN,322.0516568,0.0
2875,88_bccwj_kurabe_text-ad-simplified,LBk9_00124,6550.0,NaN,NaN,NaN,238.7613708,1.0
2876,89_bccwj_kurabe_text-ad-simplified,LBk3_00062,11670.0,NaN,NaN,NaN,233.9190298,8.0
2877,90_bccwj_kurabe_text-ad-simplified,LBk2_00035,54850.0,NaN,NaN,NaN,375.5139387,0.0
2878,94_bccwj_kurabe_text-ad-simplified,LBk5_00010,77440.0,NaN,NaN,NaN,224.0638236,0.0
2879,95_bccwj_kurabe_text-ad-simplified,LBk4_00037,45640.0,NaN,NaN,NaN,348.987268,1.0
2880,96_bccwj_kurabe_text-ad-simplified,LBk9_00184,15010.0,NaN,NaN,NaN,287.7994929,1.0
2881,97_bccwj_kurabe_text-ad-simplified,LBk9_00184,20180.0,NaN,NaN,NaN,258.9909829,0.0
2882,98_bccwj_kurabe_text-ad-simplified,LBk9_00184,21050.0,NaN,NaN,NaN,335.0932916,1.0
2883,99_bccwj_kurabe_text-ad-simplified,LBk9_00184,33040.0,NaN,NaN,NaN,418.7814415,1.0
2884,1_bccwj_kurabe_text-ae-simplified,LBk0_00005,39240.0,NaN,NaN,NaN,346.8020509,0.0
2885,2_bccwj_kurabe_text-ae-simplified,LBk7_00059,28320.0,NaN,NaN,NaN,350.6522232,1.0
2886,3_bccwj_kurabe_text-ae-simplified,LBk7_00059,32730.0,NaN,NaN,NaN,355.4575512,1.0
2887,4_bccwj_kurabe_text-ae-simplified,LBk3_00156,23870.0,NaN,NaN,NaN,344.0712863,2.0
2888,7_bccwj_kurabe_text-ae-simplified,LBk9_00225,34570.0,NaN,NaN,NaN,290.6641047,0.0
2889,8_bccwj_kurabe_text-ae-simplified,LBk7_00076,52920.0,NaN,NaN,NaN,303.3405051,2.0
2890,9_bccwj_kurabe_text-ae-simplified,LBk5_00008,32280.0,NaN,NaN,NaN,309.1917925,1.0
2891,10_bccwj_kurabe_text-ae-simplified,LBk1_00011,52080.0,NaN,NaN,NaN,223.0444188,1.0
2892,11_bccwj_kurabe_text-ae-simplified,LBk3_00004,4160.0,NaN,NaN,NaN,287.3703778,1.0
2893,12_bccwj_kurabe_text-ae-simplified,LBk3_00004,69930.0,NaN,NaN,NaN,288.7636102,0.0
2894,13_bccwj_kurabe_text-ae-simplified,LBk3_00004,81330.0,NaN,NaN,NaN,231.6288465,0.0
2895,14_bccwj_kurabe_text-ae-simplified,LBk9_00235,18420.0,NaN,NaN,NaN,194.7237005,0.0
2896,15_bccwj_kurabe_text-ae-simplified,LBk1_00023,74600.0,NaN,NaN,NaN,289.3075482,0.0
2897,16_bccwj_kurabe_text-ae-simplified,LBk3_00118,7670.0,NaN,NaN,NaN,294.1030307,12.0
2898,17_bccwj_kurabe_text-ae-simplified,LBk3_00118,10430.0,NaN,NaN,NaN,203.4297924,0.0
2899,18_bccwj_kurabe_text-ae-simplified,LBk3_00118,11290.0,NaN,NaN,NaN,300.3531614,0.0
2900,19_bccwj_kurabe_text-ae-simplified,LBk3_00013,65390.0,NaN,NaN,NaN,276.7869568,0.0
2901,20_bccwj_kurabe_text-ae-simplified,LBk9_00089,23290.0,NaN,NaN,NaN,268.1372185,1.0
2902,21_bccwj_kurabe_text-ae-simplified,LBk6_00008,23210.0,NaN,NaN,NaN,366.6329673,0.0
2903,22_bccwj_kurabe_text-ae-simplified,LBk9_00002,8670.0,NaN,NaN,NaN,198.5533394,1.0
2904,23_bccwj_kurabe_text-ae-simplified,LBk4_00005,48510.0,NaN,NaN,NaN,246.0492577,1.0
2905,24_bccwj_kurabe_text-ae-simplified,LBk5_00020,32840.0,NaN,NaN,NaN,366.2036424,0.0
2906,28_bccwj_kurabe_text-ae-simplified,LBk9_00065,47780.0,NaN,NaN,NaN,358.675209,1.0
2907,29_bccwj_kurabe_text-ae-simplified,LBk0_00002,2880.0,NaN,NaN,NaN,143.0683135,0.0
2908,31_bccwj_kurabe_text-ae-simplified,LBk3_00112,5720.0,NaN,NaN,NaN,179.6649392,0.0
2909,32_bccwj_kurabe_text-ae-simplified,LBk7_00040,19710.0,NaN,NaN,NaN,334.9933091,0.0
2910,33_bccwj_kurabe_text-ae-simplified,LBk7_00040,20830.0,NaN,NaN,NaN,245.7268387,3.0
2911,34_bccwj_kurabe_text-ae-simplified,LBk7_00023,18500.0,NaN,NaN,NaN,341.0110282,1.0
2912,35_bccwj_kurabe_text-ae-simplified,LBk9_00129,10330.0,NaN,NaN,NaN,207.5579883,0.0
2913,36_bccwj_kurabe_text-ae-simplified,LBk3_00003,9580.0,NaN,NaN,NaN,400.2969536,0.0
2914,37_bccwj_kurabe_text-ae-simplified,LBk3_00078,27700.0,NaN,NaN,NaN,335.2800214,0.0
2915,38_bccwj_kurabe_text-ae-simplified,LBk3_00078,38110.0,NaN,NaN,NaN,329.4556,0.0
2916,39_bccwj_kurabe_text-ae-simplified,LBk5_00035,97480.0,NaN,NaN,NaN,352.9041327,0.0
2917,40_bccwj_kurabe_text-ae-simplified,LBk7_00071,34670.0,NaN,NaN,NaN,209.2541646,1.0
2918,41_bccwj_kurabe_text-ae-simplified,LBk3_00127,48400.0,NaN,NaN,NaN,260.3019737,3.0
2919,42_bccwj_kurabe_text-ae-simplified,LBk1_00038,1360.0,NaN,NaN,NaN,274.292922,0.0
2920,44_bccwj_kurabe_text-ae-simplified,LBk2_00036,24740.0,NaN,NaN,NaN,168.4028136,5.0
2921,45_bccwj_kurabe_text-ae-simplified,LBk2_00036,34480.0,NaN,NaN,NaN,287.7037575,0.0
2922,46_bccwj_kurabe_text-ae-simplified,LBk5_00024,22610.0,NaN,NaN,NaN,312.7246807,1.0
2923,47_bccwj_kurabe_text-ae-simplified,LBk2_00025,25410.0,NaN,NaN,NaN,265.10063,0.0
2924,48_bccwj_kurabe_text-ae-simplified,LBk1_00024,19090.0,NaN,NaN,NaN,259.1349822,0.0
2925,50_bccwj_kurabe_text-ae-simplified,LBl3_00162,8050.0,NaN,NaN,NaN,322.8922673,0.0
2926,51_bccwj_kurabe_text-ae-simplified,LBl9_00086,102240.0,NaN,NaN,NaN,275.6355817,0.0
2927,53_bccwj_kurabe_text-ae-simplified,LBl9_00065,20890.0,NaN,NaN,NaN,326.5330677,1.0
2928,54_bccwj_kurabe_text-ae-simplified,LBl9_00258,21240.0,NaN,NaN,NaN,290.0310271,0.0
2929,55_bccwj_kurabe_text-ae-simplified,LBl2_00092,2590.0,NaN,NaN,NaN,225.4936226,0.0
2930,56_bccwj_kurabe_text-ae-simplified,LBl9_00073,10780.0,NaN,NaN,NaN,318.7634593,0.0
2931,57_bccwj_kurabe_text-ae-simplified,LBl3_00070,19330.0,NaN,NaN,NaN,186.8654786,5.0
2932,58_bccwj_kurabe_text-ae-simplified,LBl3_00069,22680.0,NaN,NaN,NaN,306.0056648,2.0
2933,59_bccwj_kurabe_text-ae-simplified,LBt9_00183,50090.0,False,LBln_00011,1040.0,5.890960906,50.0
2934,60_bccwj_kurabe_text-ae-simplified,LBl3_00067,7910.0,NaN,NaN,NaN,284.3081202,0.0
2935,61_bccwj_kurabe_text-ae-simplified,LBl9_00262,45470.0,NaN,NaN,NaN,255.4513235,0.0
2936,62_bccwj_kurabe_text-ae-simplified,LBl9_00262,51170.0,NaN,NaN,NaN,154.6579992,0.0
2937,64_bccwj_kurabe_text-ae-simplified,LBl2_00008,9430.0,NaN,NaN,NaN,256.5468139,0.0
2938,65_bccwj_kurabe_text-ae-simplified,LBl3_00072,44930.0,NaN,NaN,NaN,356.5726187,1.0
2939,66_bccwj_kurabe_text-ae-simplified,LBl3_00024,570.0,NaN,NaN,NaN,408.6954596,1.0
2940,67_bccwj_kurabe_text-ae-simplified,LBl4_00055,90.0,NaN,NaN,NaN,323.7222545,1.0
2941,68_bccwj_kurabe_text-ae-simplified,LBen_00036,56320.0,False,LBln_00032,15830.0,6.889252391,39.0
2942,69_bccwj_kurabe_text-ae-simplified,LBl3_00085,8100.0,NaN,NaN,NaN,372.0558579,1.0
2943,70_bccwj_kurabe_text-ae-simplified,LBl3_00127,3480.0,NaN,NaN,NaN,243.036597,0.0
2944,71_bccwj_kurabe_text-ae-simplified,LBl3_00165,11780.0,NaN,NaN,NaN,411.3575302,0.0
2945,72_bccwj_kurabe_text-ae-simplified,LBl5_00033,62180.0,NaN,NaN,NaN,303.069006,0.0
2946,73_bccwj_kurabe_text-ae-simplified,LBl9_00094,8120.0,NaN,NaN,NaN,259.9981586,0.0
2947,74_bccwj_kurabe_text-ae-simplified,LBl2_00010,53950.0,NaN,NaN,NaN,336.4562327,0.0
2948,77_bccwj_kurabe_text-ae-simplified,LBl5_00023,139420.0,NaN,NaN,NaN,355.1402598,1.0
2949,78_bccwj_kurabe_text-ae-simplified,LBln_00023,38970.0,NaN,NaN,NaN,192.8211764,5.0
2950,79_bccwj_kurabe_text-ae-simplified,LBln_00023,58130.0,NaN,NaN,NaN,69.90935351,3.0
2951,80_bccwj_kurabe_text-ae-simplified,LBln_00023,98510.0,NaN,NaN,NaN,171.8755068,6.0
2952,81_bccwj_kurabe_text-ae-simplified,LBl3_00047,18900.0,NaN,NaN,NaN,311.034707,0.0
2953,82_bccwj_kurabe_text-ae-simplified,LBl3_00047,20480.0,NaN,NaN,NaN,335.2928419,0.0
2954,83_bccwj_kurabe_text-ae-simplified,LBl7_00043,23200.0,NaN,NaN,NaN,274.2056486,0.0
2955,84_bccwj_kurabe_text-ae-simplified,LBl7_00043,75760.0,NaN,NaN,NaN,343.0721517,0.0
2956,85_bccwj_kurabe_text-ae-simplified,LBl6_00013,19330.0,NaN,NaN,NaN,269.5007303,1.0
2957,87_bccwj_kurabe_text-ae-simplified,LBl6_00013,21570.0,NaN,NaN,NaN,380.862459,1.0
2958,88_bccwj_kurabe_text-ae-simplified,LBl6_00013,22700.0,NaN,NaN,NaN,370.4119658,1.0
2959,90_bccwj_kurabe_text-ae-simplified,LBl3_00035,17220.0,NaN,NaN,NaN,351.8714003,1.0
2960,91_bccwj_kurabe_text-ae-simplified,LBl4_00004,13380.0,NaN,NaN,NaN,435.5118647,0.0
2961,92_bccwj_kurabe_text-ae-simplified,LBl4_00004,18120.0,NaN,NaN,NaN,409.1405317,0.0
2962,93_bccwj_kurabe_text-ae-simplified,LBl3_00123,45310.0,NaN,NaN,NaN,338.3379042,0.0
2963,94_bccwj_kurabe_text-ae-simplified,LBl2_00090,7200.0,NaN,NaN,NaN,364.6990776,1.0
2964,95_bccwj_kurabe_text-ae-simplified,LBl6_00012,39480.0,NaN,NaN,NaN,245.2246285,0.0
2965,96_bccwj_kurabe_text-ae-simplified,LBl9_00274,20890.0,NaN,NaN,NaN,253.0209382,0.0
2966,97_bccwj_kurabe_text-ae-simplified,LBl3_00076,79090.0,NaN,NaN,NaN,226.7883709,0.0
2967,99_bccwj_kurabe_text-ae-simplified,LBln_00038,26130.0,NaN,NaN,NaN,255.9342048,0.0
2968,100_bccwj_kurabe_text-ae-simplified,LBl3_00117,17950.0,NaN,NaN,NaN,317.8913522,0.0
2969,1_bccwj_kurabe_text-af-simplified,LBl5_00012,65230.0,NaN,NaN,NaN,406.0672327,0.0
2970,2_bccwj_kurabe_text-af-simplified,LBl3_00008,20950.0,NaN,NaN,NaN,290.3903757,0.0
2971,3_bccwj_kurabe_text-af-simplified,LBl7_00071,18560.0,NaN,NaN,NaN,335.0451625,0.0
2972,4_bccwj_kurabe_text-af-simplified,LBl9_00240,45400.0,NaN,NaN,NaN,158.9508673,1.0
2973,5_bccwj_kurabe_text-af-simplified,LBl9_00269,43130.0,NaN,NaN,NaN,194.5574535,1.0
2974,6_bccwj_kurabe_text-af-simplified,LBl0_00016,5440.0,NaN,NaN,NaN,242.4587498,0.0
2975,8_bccwj_kurabe_text-af-simplified,LBl0_00016,9800.0,NaN,NaN,NaN,329.9162054,0.0
2976,9_bccwj_kurabe_text-af-simplified,LBl8_00006,5240.0,NaN,NaN,NaN,285.1437379,0.0
2977,10_bccwj_kurabe_text-af-simplified,LBl2_00019,54350.0,NaN,NaN,NaN,303.5630826,0.0
2978,12_bccwj_kurabe_text-af-simplified,LBl0_00010,8860.0,NaN,NaN,NaN,272.0524829,0.0
2979,13_bccwj_kurabe_text-af-simplified,LBl0_00010,18440.0,NaN,NaN,NaN,305.2452894,1.0
2980,14_bccwj_kurabe_text-af-simplified,LBl0_00010,118240.0,NaN,NaN,NaN,281.0103414,0.0
2981,15_bccwj_kurabe_text-af-simplified,LBl8_00004,21100.0,NaN,NaN,NaN,361.9420093,0.0
2982,17_bccwj_kurabe_text-af-simplified,LBm3_00104,13590.0,NaN,NaN,NaN,145.7803635,0.0
2983,18_bccwj_kurabe_text-af-simplified,LBm5_00023,16040.0,NaN,NaN,NaN,374.6902297,0.0
2984,19_bccwj_kurabe_text-af-simplified,LBm3_00062,54460.0,NaN,NaN,NaN,331.4527279,1.0
2985,20_bccwj_kurabe_text-af-simplified,LBm9_00096,6630.0,NaN,NaN,NaN,283.5664998,0.0
2986,22_bccwj_kurabe_text-af-simplified,LBm2_00009,79650.0,NaN,NaN,NaN,328.1175394,1.0
2987,23_bccwj_kurabe_text-af-simplified,LBm3_00144,10620.0,NaN,NaN,NaN,270.2935987,15.0
2988,24_bccwj_kurabe_text-af-simplified,LBm9_00058,66530.0,NaN,NaN,NaN,310.3335979,0.0
2989,25_bccwj_kurabe_text-af-simplified,LBm9_00273,71730.0,NaN,NaN,NaN,207.4623799,1.0
2990,26_bccwj_kurabe_text-af-simplified,LBm3_00121,39180.0,NaN,NaN,NaN,378.9857555,4.0
2991,27_bccwj_kurabe_text-af-simplified,LBm3_00121,47510.0,NaN,NaN,NaN,305.6520277,1.0
2992,28_bccwj_kurabe_text-af-simplified,LBm3_00159,37460.0,NaN,NaN,NaN,319.2535955,1.0
2993,29_bccwj_kurabe_text-af-simplified,LBm9_00031,15430.0,NaN,NaN,NaN,327.8323174,1.0
2994,31_bccwj_kurabe_text-af-simplified,LBm1_00011,14060.0,NaN,NaN,NaN,383.137064,1.0
2995,32_bccwj_kurabe_text-af-simplified,LBo9_00180,11600.0,False,LBmn_00029,57880.0,11.07510345,40.0
2996,33_bccwj_kurabe_text-af-simplified,LBm7_00052,1160.0,NaN,NaN,NaN,309.2468545,0.0
2997,34_bccwj_kurabe_text-af-simplified,LBm6_00028,18410.0,NaN,NaN,NaN,319.4447933,0.0
2998,35_bccwj_kurabe_text-af-simplified,LBm6_00028,56890.0,NaN,NaN,NaN,275.2494513,0.0
2999,36_bccwj_kurabe_text-af-simplified,LBm9_00194,36060.0,NaN,NaN,NaN,233.1894396,1.0
3000,39_bccwj_kurabe_text-af-simplified,LBm8_00011,28230.0,NaN,NaN,NaN,327.9795495,0.0
3001,40_bccwj_kurabe_text-af-simplified,LBm7_00067,33270.0,NaN,NaN,NaN,275.7884839,0.0
3002,41_bccwj_kurabe_text-af-simplified,LBm3_00137,2570.0,NaN,NaN,NaN,344.2274818,9.0
3003,42_bccwj_kurabe_text-af-simplified,LBm2_00004,16010.0,NaN,NaN,NaN,124.6525056,0.0
3004,43_bccwj_kurabe_text-af-simplified,LBm4_00055,29860.0,NaN,NaN,NaN,275.2027557,0.0
3005,44_bccwj_kurabe_text-af-simplified,LBm4_00055,78890.0,NaN,NaN,NaN,228.8552469,1.0
3006,45_bccwj_kurabe_text-af-simplified,LBm9_00264,120400.0,NaN,NaN,NaN,175.3781605,4.0
3007,46_bccwj_kurabe_text-af-simplified,LBm9_00116,71380.0,NaN,NaN,NaN,272.9678427,0.0
3008,47_bccwj_kurabe_text-af-simplified,LBm2_00012,8620.0,NaN,NaN,NaN,322.5455429,0.0
3009,48_bccwj_kurabe_text-af-simplified,LBm9_00252,24530.0,NaN,NaN,NaN,353.6977057,1.0
3010,49_bccwj_kurabe_text-af-simplified,LBm3_00008,61600.0,NaN,NaN,NaN,310.0243341,0.0
3011,50_bccwj_kurabe_text-af-simplified,LBm2_00013,21460.0,NaN,NaN,NaN,174.5201696,1.0
3012,51_bccwj_kurabe_text-af-simplified,LBm9_00111,14810.0,NaN,NaN,NaN,206.2352324,1.0
3013,52_bccwj_kurabe_text-af-simplified,LBm9_00177,17120.0,NaN,NaN,NaN,121.5140243,1.0
3014,53_bccwj_kurabe_text-af-simplified,LBm4_00001,9410.0,NaN,NaN,NaN,260.6177377,0.0
3015,54_bccwj_kurabe_text-af-simplified,LBm3_00163,36000.0,NaN,NaN,NaN,325.8678241,0.0
3016,55_bccwj_kurabe_text-af-simplified,LBm8_00006,17940.0,NaN,NaN,NaN,346.9635473,0.0
3017,56_bccwj_kurabe_text-af-simplified,LBm6_00025,2990.0,NaN,NaN,NaN,222.0477045,0.0
3018,58_bccwj_kurabe_text-af-simplified,LBm4_00038,34860.0,NaN,NaN,NaN,296.3899447,0.0
3019,60_bccwj_kurabe_text-af-simplified,LBm4_00010,32940.0,NaN,NaN,NaN,339.7117341,0.0
3020,61_bccwj_kurabe_text-af-simplified,LBm4_00010,34130.0,NaN,NaN,NaN,157.7187801,2.0
3021,62_bccwj_kurabe_text-af-simplified,LBm6_00007,25120.0,NaN,NaN,NaN,342.5092952,0.0
3022,63_bccwj_kurabe_text-af-simplified,LBm3_00035,16900.0,NaN,NaN,NaN,200.2821868,0.0
3023,64_bccwj_kurabe_text-af-simplified,LBm5_00043,12140.0,NaN,NaN,NaN,152.0329367,5.0
3024,65_bccwj_kurabe_text-af-simplified,LBm9_00017,19240.0,NaN,NaN,NaN,304.0199844,0.0
3025,66_bccwj_kurabe_text-af-simplified,LBm3_00099,6690.0,NaN,NaN,NaN,323.9496982,13.0
3026,67_bccwj_kurabe_text-af-simplified,LBm3_00099,60650.0,NaN,NaN,NaN,290.8726371,0.0
3027,68_bccwj_kurabe_text-af-simplified,LBm9_00153,40370.0,NaN,NaN,NaN,264.3784196,0.0
3028,69_bccwj_kurabe_text-af-simplified,LBm4_00054,37820.0,NaN,NaN,NaN,275.4028098,0.0
3029,70_bccwj_kurabe_text-af-simplified,LBn7_00059,17960.0,NaN,NaN,NaN,198.1570386,1.0
3030,71_bccwj_kurabe_text-af-simplified,LBn7_00059,30070.0,NaN,NaN,NaN,307.7579932,1.0
3031,72_bccwj_kurabe_text-af-simplified,LBn5_00012,11720.0,NaN,NaN,NaN,226.9912935,1.0
3032,75_bccwj_kurabe_text-af-simplified,LBn4_00041,75880.0,NaN,NaN,NaN,301.5385167,3.0
3033,76_bccwj_kurabe_text-af-simplified,LBn7_00038,26670.0,NaN,NaN,NaN,229.8771017,2.0
3034,77_bccwj_kurabe_text-af-simplified,LBn3_00079,24390.0,NaN,NaN,NaN,267.7405939,1.0
3035,78_bccwj_kurabe_text-af-simplified,LBn7_00031,30930.0,NaN,NaN,NaN,288.7296074,1.0
3036,79_bccwj_kurabe_text-af-simplified,LBn7_00031,86040.0,NaN,NaN,NaN,357.6205607,0.0
3037,81_bccwj_kurabe_text-af-simplified,LBn3_00008,82930.0,NaN,NaN,NaN,227.7111692,1.0
3038,82_bccwj_kurabe_text-af-simplified,LBn9_00164,28390.0,NaN,NaN,NaN,105.0813981,22.0
3039,83_bccwj_kurabe_text-af-simplified,LBn6_00001,31070.0,NaN,NaN,NaN,203.9446381,14.0
3040,84_bccwj_kurabe_text-af-simplified,LBn9_00192,2190.0,NaN,NaN,NaN,180.4205413,0.0
3041,85_bccwj_kurabe_text-af-simplified,LBn9_00192,60210.0,NaN,NaN,NaN,229.8135387,1.0
3042,86_bccwj_kurabe_text-af-simplified,LBn9_00078,27450.0,NaN,NaN,NaN,321.7455163,0.0
3043,87_bccwj_kurabe_text-af-simplified,LBn5_00069,2260.0,NaN,NaN,NaN,382.9366449,1.0
3044,88_bccwj_kurabe_text-af-simplified,LBn3_00105,33270.0,NaN,NaN,NaN,310.4075598,0.0
3045,89_bccwj_kurabe_text-af-simplified,LBn1_00005,10550.0,NaN,NaN,NaN,269.1977126,0.0
3046,90_bccwj_kurabe_text-af-simplified,LBn7_00037,7730.0,NaN,NaN,NaN,302.3370806,1.0
3047,91_bccwj_kurabe_text-af-simplified,LBn4_00028,9920.0,NaN,NaN,NaN,367.2791741,0.0
3048,92_bccwj_kurabe_text-af-simplified,LBn4_00028,10490.0,NaN,NaN,NaN,338.5331532,0.0
3049,95_bccwj_kurabe_text-af-simplified,LBn3_00168,3750.0,NaN,NaN,NaN,301.6903016,1.0
3050,96_bccwj_kurabe_text-af-simplified,LBn3_00007,17000.0,NaN,NaN,NaN,223.3249504,0.0
3051,97_bccwj_kurabe_text-af-simplified,LBn7_00010,92580.0,NaN,NaN,NaN,362.7381176,0.0
3052,98_bccwj_kurabe_text-af-simplified,LBn1_00001,50550.0,NaN,NaN,NaN,327.2386492,1.0
3053,99_bccwj_kurabe_text-af-simplified,LBn3_00028,57820.0,NaN,NaN,NaN,350.3674448,1.0
3054,100_bccwj_kurabe_text-af-simplified,LBn5_00027,74770.0,NaN,NaN,NaN,258.0943053,0.0
3055,1_bccwj_kurabe_text-ag-simplified,LBn3_00067,1120.0,NaN,NaN,NaN,173.2576902,5.0
3056,2_bccwj_kurabe_text-ag-simplified,LBn7_00023,12860.0,NaN,NaN,NaN,363.1230906,0.0
3057,4_bccwj_kurabe_text-ag-simplified,LBn9_00258,32250.0,NaN,NaN,NaN,260.5485616,1.0
3058,5_bccwj_kurabe_text-ag-simplified,LBn9_00258,34100.0,NaN,NaN,NaN,334.1934046,0.0
3059,6_bccwj_kurabe_text-ag-simplified,LBn9_00258,75890.0,NaN,NaN,NaN,260.0059733,1.0
3060,7_bccwj_kurabe_text-ag-simplified,LBn5_00047,460.0,NaN,NaN,NaN,322.4731415,1.0
3061,8_bccwj_kurabe_text-ag-simplified,LBn7_00012,220.0,NaN,NaN,NaN,317.119221,1.0
3062,9_bccwj_kurabe_text-ag-simplified,LBn3_00060,20190.0,NaN,NaN,NaN,303.3345898,1.0
3063,10_bccwj_kurabe_text-ag-simplified,LBn3_00088,33700.0,NaN,NaN,NaN,357.3216135,1.0
3064,11_bccwj_kurabe_text-ag-simplified,LBn3_00074,2870.0,NaN,NaN,NaN,285.1740574,1.0
3065,13_bccwj_kurabe_text-ag-simplified,LBn3_00125,43890.0,NaN,NaN,NaN,354.8041757,0.0
3066,14_bccwj_kurabe_text-ag-simplified,LBn9_00065,25580.0,NaN,NaN,NaN,272.8069332,0.0
3067,15_bccwj_kurabe_text-ag-simplified,LBn5_00002,9500.0,NaN,NaN,NaN,146.2404172,0.0
3068,16_bccwj_kurabe_text-ag-simplified,LBn2_00021,30870.0,NaN,NaN,NaN,318.8739595,3.0
3069,17_bccwj_kurabe_text-ag-simplified,LBn3_00051,57090.0,NaN,NaN,NaN,379.2470826,1.0
3070,19_bccwj_kurabe_text-ag-simplified,LBn3_00062,63200.0,NaN,NaN,NaN,316.8201725,0.0
3071,20_bccwj_kurabe_text-ag-simplified,LBn8_00004,13660.0,NaN,NaN,NaN,205.8796768,1.0
3072,21_bccwj_kurabe_text-ag-simplified,LBn3_00137,57020.0,NaN,NaN,NaN,322.347593,0.0
3073,22_bccwj_kurabe_text-ag-simplified,LBn9_00116,34850.0,NaN,NaN,NaN,296.4953847,1.0
3074,23_bccwj_kurabe_text-ag-simplified,LBn9_00097,49400.0,NaN,NaN,NaN,299.4617542,1.0
3075,24_bccwj_kurabe_text-ag-simplified,LBn9_00186,28710.0,NaN,NaN,NaN,157.9016089,0.0
